fips,for_rent,rented_unoccupied,for_sale,sold_unoccupied,seasonal,migrant_workers,other_vacant
421010263022,39.0,0.0,0.0,0.0,0.0,0.0,78.0
421010263023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010382002,0.0,0.0,0.0,0.0,13.0,0.0,4.0
421010382001,14.0,0.0,0.0,0.0,0.0,0.0,28.0
421010382003,0.0,0.0,19.0,0.0,0.0,0.0,61.0
421010380001,0.0,0.0,0.0,0.0,0.0,0.0,54.0
421010380002,17.0,0.0,8.0,0.0,4.0,0.0,68.0
421010381001,0.0,0.0,0.0,0.0,0.0,0.0,12.0
421010178003,0.0,0.0,0.0,0.0,0.0,0.0,45.0
421010178007,0.0,0.0,25.0,0.0,0.0,0.0,26.0
421010178004,0.0,0.0,0.0,0.0,0.0,0.0,116.0
421010178006,0.0,0.0,0.0,23.0,0.0,0.0,45.0
421010178001,14.0,0.0,0.0,0.0,0.0,0.0,39.0
421010178005,23.0,0.0,0.0,38.0,0.0,0.0,46.0
421010197004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197001,29.0,0.0,0.0,0.0,0.0,0.0,69.0
421010197005,0.0,0.0,0.0,0.0,0.0,0.0,34.0
421010197006,29.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197003,0.0,0.0,0.0,0.0,0.0,0.0,25.0
421010200002,42.0,0.0,0.0,0.0,0.0,0.0,89.0
421010200001,0.0,0.0,0.0,0.0,0.0,0.0,103.0
421010108001,22.0,0.0,0.0,0.0,0.0,0.0,46.0
421010108002,19.0,0.0,20.0,0.0,0.0,0.0,82.0
421010108003,21.0,0.0,0.0,0.0,0.0,0.0,107.0
421010108004,85.0,38.0,0.0,0.0,0.0,0.0,21.0
421010108005,21.0,0.0,0.0,0.0,0.0,0.0,45.0
421010263024,0.0,0.0,0.0,0.0,0.0,0.0,92.0
421010264004,0.0,0.0,0.0,0.0,0.0,0.0,43.0
421010264001,0.0,0.0,0.0,0.0,33.0,0.0,0.0
421010264006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264002,0.0,0.0,47.0,0.0,0.0,0.0,42.0
421010264005,0.0,0.0,0.0,0.0,0.0,0.0,42.0
421010264007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010271001,0.0,0.0,0.0,0.0,0.0,0.0,20.0
421010271002,15.0,0.0,0.0,0.0,0.0,0.0,0.0
421010271003,0.0,0.0,0.0,0.0,0.0,0.0,16.0
421010240004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010240003,0.0,0.0,0.0,0.0,0.0,0.0,21.0
421010240001,173.0,9.0,0.0,0.0,17.0,0.0,17.0
421010240002,138.0,0.0,0.0,22.0,0.0,0.0,18.0
421010281002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010281001,0.0,20.0,0.0,0.0,0.0,0.0,0.0
421010281003,0.0,0.0,0.0,19.0,0.0,0.0,24.0
421010283001,24.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283003,25.0,0.0,0.0,17.0,0.0,0.0,23.0
421010283005,24.0,0.0,0.0,0.0,0.0,0.0,48.0
421010283006,24.0,0.0,26.0,0.0,0.0,0.0,47.0
421010283007,63.0,0.0,41.0,0.0,0.0,0.0,23.0
421010283002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283004,21.0,0.0,0.0,0.0,0.0,0.0,69.0
421010308004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010308002,0.0,0.0,0.0,0.0,0.0,0.0,35.0
421010308003,49.0,0.0,22.0,0.0,0.0,0.0,48.0
421010308001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310006,37.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310005,53.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310003,0.0,0.0,0.0,0.0,0.0,0.0,33.0
421010310004,0.0,0.0,16.0,0.0,0.0,0.0,0.0
421010310002,0.0,0.0,0.0,0.0,0.0,0.0,35.0
421010153004,104.0,0.0,15.0,32.0,15.0,0.0,155.0
421010153002,22.0,0.0,0.0,0.0,0.0,0.0,31.0
421010153001,15.0,18.0,0.0,0.0,0.0,0.0,101.0
421010153003,0.0,0.0,0.0,0.0,0.0,0.0,102.0
421010157003,35.0,0.0,9.0,22.0,0.0,0.0,45.0
421010157002,33.0,0.0,0.0,0.0,11.0,0.0,14.0
421010157001,8.0,0.0,32.0,0.0,0.0,0.0,50.0
421010160003,0.0,0.0,27.0,0.0,0.0,0.0,80.0
421010160002,0.0,0.0,0.0,0.0,0.0,0.0,44.0
421010160004,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010160005,0.0,0.0,35.0,0.0,39.0,0.0,43.0
421010160006,0.0,0.0,47.0,0.0,0.0,0.0,0.0
421010160007,0.0,0.0,0.0,0.0,0.0,0.0,39.0
421010160001,23.0,0.0,0.0,0.0,0.0,0.0,41.0
421010168003,0.0,0.0,18.0,0.0,0.0,0.0,58.0
421010168002,0.0,0.0,0.0,0.0,0.0,0.0,66.0
421010168001,0.0,0.0,0.0,0.0,0.0,0.0,33.0
421010168006,0.0,0.0,0.0,0.0,0.0,0.0,107.0
421010168004,38.0,0.0,0.0,0.0,0.0,0.0,74.0
421010168005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010177023,30.0,0.0,0.0,0.0,16.0,0.0,16.0
421010177022,19.0,0.0,0.0,0.0,0.0,0.0,122.0
421010177011,0.0,9.0,0.0,0.0,0.0,0.0,135.0
421010177012,16.0,12.0,0.0,0.0,0.0,0.0,85.0
421010177013,16.0,0.0,0.0,0.0,0.0,0.0,45.0
421010356021,7.0,0.0,0.0,0.0,0.0,0.0,0.0
421010356022,20.0,0.0,31.0,0.0,0.0,0.0,0.0
421010316006,0.0,0.0,20.0,0.0,33.0,0.0,39.0
421010202005,0.0,0.0,34.0,0.0,0.0,0.0,67.0
421010202002,0.0,0.0,0.0,0.0,0.0,0.0,100.0
421010202006,0.0,0.0,0.0,0.0,30.0,0.0,0.0
421010202003,65.0,39.0,0.0,0.0,0.0,0.0,107.0
421010202004,0.0,0.0,37.0,0.0,0.0,0.0,0.0
421010202001,0.0,0.0,0.0,0.0,0.0,0.0,67.0
421010149001,0.0,24.0,0.0,0.0,0.0,0.0,82.0
421010347022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010347023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266006,0.0,0.0,0.0,0.0,0.0,0.0,85.0
421010266001,42.0,0.0,0.0,0.0,0.0,0.0,111.0
421010266002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266008,0.0,0.0,0.0,15.0,0.0,0.0,61.0
421010266004,0.0,0.0,0.0,0.0,0.0,0.0,37.0
421010266005,0.0,0.0,0.0,0.0,0.0,0.0,76.0
421010266007,33.0,0.0,0.0,0.0,0.0,0.0,37.0
421010104003,9.0,0.0,28.0,0.0,0.0,0.0,62.0
421010390002,0.0,0.0,0.0,0.0,0.0,0.0,70.0
421010390003,40.0,0.0,32.0,0.0,0.0,0.0,0.0
421010390007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010390008,23.0,0.0,0.0,0.0,0.0,0.0,0.0
421010390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010390004,0.0,0.0,37.0,0.0,0.0,0.0,0.0
421010390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010378003,0.0,29.0,0.0,0.0,0.0,0.0,11.0
421010378002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010378001,31.0,0.0,0.0,0.0,33.0,0.0,34.0
421010377003,0.0,0.0,24.0,0.0,0.0,0.0,23.0
421010377002,224.0,70.0,24.0,0.0,0.0,0.0,55.0
421010377001,37.0,0.0,0.0,24.0,0.0,0.0,24.0
421010342002,142.0,0.0,0.0,0.0,0.0,0.0,0.0
421010361001,93.0,0.0,0.0,0.0,0.0,0.0,31.0
421010335001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010335003,0.0,0.0,0.0,0.0,0.0,0.0,36.0
421010335002,0.0,0.0,14.0,0.0,0.0,0.0,0.0
421010341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010341001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010341002,0.0,0.0,0.0,0.0,71.0,0.0,0.0
421010341006,0.0,96.0,0.0,0.0,0.0,0.0,0.0
421010341005,0.0,0.0,0.0,0.0,0.0,0.0,16.0
421010341004,0.0,0.0,0.0,0.0,0.0,0.0,48.0
421010351001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010351002,17.0,0.0,48.0,49.0,0.0,0.0,49.0
421010353012,0.0,0.0,0.0,0.0,0.0,0.0,10.0
421010353013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010353011,0.0,0.0,0.0,0.0,0.0,0.0,56.0
421010360001,0.0,0.0,18.0,32.0,0.0,0.0,9.0
421010199001,21.0,0.0,0.0,0.0,0.0,0.0,54.0
421010199002,0.0,0.0,0.0,0.0,0.0,0.0,108.0
421010199003,22.0,0.0,0.0,0.0,0.0,0.0,106.0
421010199004,25.0,0.0,0.0,26.0,0.0,0.0,95.0
421010204003,0.0,20.0,23.0,0.0,0.0,0.0,65.0
421010204001,0.0,0.0,0.0,0.0,0.0,0.0,61.0
421010204002,14.0,0.0,0.0,0.0,0.0,0.0,0.0
421010204004,37.0,0.0,20.0,0.0,0.0,0.0,42.0
421010237001,99.0,0.0,0.0,0.0,0.0,0.0,39.0
421010237002,42.0,0.0,0.0,42.0,0.0,0.0,0.0
421010237004,34.0,0.0,0.0,0.0,0.0,0.0,0.0
421010237003,41.0,58.0,0.0,0.0,0.0,0.0,0.0
421010104002,0.0,0.0,0.0,0.0,0.0,0.0,27.0
421010104001,0.0,0.0,0.0,0.0,0.0,0.0,27.0
421010104004,0.0,0.0,0.0,0.0,0.0,0.0,53.0
421010132001,0.0,0.0,0.0,0.0,0.0,0.0,64.0
421010132002,27.0,0.0,0.0,29.0,0.0,0.0,54.0
421010326001,0.0,0.0,0.0,0.0,0.0,0.0,45.0
421010326004,63.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010326002,0.0,0.0,0.0,57.0,0.0,0.0,0.0
421010326003,0.0,0.0,35.0,0.0,0.0,0.0,0.0
421010326005,0.0,0.0,0.0,0.0,0.0,0.0,103.0
421010332001,0.0,0.0,0.0,13.0,0.0,0.0,0.0
421010332002,19.0,0.0,0.0,0.0,0.0,0.0,26.0
421010338003,0.0,0.0,54.0,0.0,0.0,0.0,0.0
421010338005,0.0,0.0,24.0,0.0,0.0,0.0,0.0
421010338002,67.0,0.0,0.0,0.0,0.0,0.0,0.0
421010338001,0.0,0.0,0.0,0.0,0.0,0.0,76.0
421010338004,0.0,0.0,0.0,0.0,0.0,0.0,62.0
421010344003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010344004,0.0,0.0,0.0,27.0,0.0,0.0,0.0
421010344001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010344002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010113002,22.0,0.0,0.0,0.0,0.0,0.0,112.0
421010347012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010113001,0.0,0.0,0.0,0.0,0.0,0.0,29.0
421010113003,0.0,0.0,0.0,0.0,0.0,0.0,80.0
421010114001,0.0,35.0,0.0,0.0,0.0,0.0,35.0
421010114004,0.0,0.0,0.0,0.0,0.0,0.0,35.0
421010114005,35.0,0.0,0.0,0.0,0.0,0.0,99.0
421010114003,0.0,0.0,0.0,0.0,0.0,0.0,29.0
421010114006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010114002,0.0,0.0,0.0,0.0,0.0,0.0,27.0
421010117001,23.0,0.0,10.0,0.0,0.0,0.0,8.0
421010176011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010176013,17.0,0.0,0.0,0.0,0.0,0.0,116.0
421010176012,0.0,0.0,0.0,0.0,0.0,0.0,23.0
421010176014,22.0,19.0,0.0,0.0,0.0,0.0,42.0
421010176015,0.0,0.0,0.0,0.0,0.0,0.0,17.0
421010036002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010036001,0.0,0.0,25.0,0.0,0.0,0.0,0.0
421010036004,27.0,0.0,0.0,0.0,0.0,0.0,0.0
421010036003,81.0,0.0,0.0,0.0,0.0,0.0,54.0
421010170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010170003,0.0,26.0,0.0,0.0,0.0,0.0,25.0
421010290002,0.0,0.0,26.0,0.0,0.0,0.0,10.0
421010301001,26.0,0.0,0.0,0.0,0.0,0.0,17.0
421010301002,148.0,0.0,0.0,0.0,0.0,0.0,37.0
421010301005,0.0,0.0,38.0,0.0,0.0,0.0,0.0
421010347011,0.0,0.0,0.0,43.0,0.0,0.0,0.0
421010347013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010352003,25.0,0.0,25.0,40.0,0.0,0.0,14.0
421010352001,24.0,0.0,0.0,0.0,0.0,0.0,28.0
421010352002,0.0,0.0,0.0,0.0,0.0,0.0,7.0
421010358002,0.0,0.0,0.0,49.0,0.0,0.0,0.0
421010358003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010358001,0.0,0.0,0.0,16.0,0.0,0.0,17.0
421010359002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010359001,0.0,0.0,0.0,0.0,35.0,0.0,41.0
421010362012,0.0,0.0,0.0,0.0,0.0,0.0,20.0
421010362011,18.0,0.0,0.0,0.0,0.0,0.0,41.0
421010362013,0.0,0.0,40.0,0.0,0.0,0.0,49.0
421010362021,0.0,0.0,0.0,0.0,0.0,0.0,106.0
421010362022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010362023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010362024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010106002,16.0,16.0,0.0,0.0,0.0,0.0,87.0
421010131001,44.0,13.0,0.0,13.0,0.0,0.0,0.0
421010131002,62.0,13.0,0.0,0.0,0.0,0.0,0.0
421010138002,0.0,12.0,0.0,0.0,0.0,0.0,140.0
421010138001,0.0,0.0,0.0,0.0,0.0,0.0,128.0
421010162001,9.0,0.0,0.0,0.0,0.0,0.0,11.0
421010162002,12.0,0.0,0.0,0.0,0.0,0.0,31.0
421010162003,0.0,0.0,0.0,0.0,0.0,0.0,32.0
421010179002,41.0,41.0,0.0,0.0,0.0,0.0,128.0
421010179001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010179005,0.0,0.0,0.0,0.0,0.0,0.0,42.0
421010179004,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010179003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010183003,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010183002,0.0,0.0,30.0,0.0,0.0,0.0,39.0
421010183001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010170001,25.0,9.0,0.0,0.0,0.0,0.0,26.0
421010243003,22.0,0.0,0.0,23.0,0.0,0.0,81.0
421010243002,68.0,0.0,0.0,21.0,0.0,0.0,53.0
421010243004,0.0,0.0,0.0,18.0,0.0,0.0,43.0
421010243001,22.0,16.0,28.0,0.0,0.0,0.0,59.0
421010276002,0.0,0.0,17.0,0.0,18.0,0.0,43.0
421010039023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010078003,77.0,0.0,0.0,0.0,0.0,0.0,58.0
421010078004,26.0,0.0,0.0,0.0,0.0,0.0,0.0
421010078005,40.0,0.0,0.0,0.0,0.0,0.0,33.0
421010080001,32.0,0.0,0.0,0.0,0.0,0.0,85.0
421010094001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010094002,33.0,0.0,0.0,0.0,0.0,0.0,22.0
421010340002,0.0,0.0,0.0,29.0,0.0,0.0,31.0
421010340003,0.0,0.0,0.0,0.0,0.0,0.0,23.0
421010340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010346001,39.0,0.0,21.0,0.0,0.0,0.0,8.0
421010348011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010348012,0.0,9.0,53.0,0.0,0.0,0.0,26.0
421010061002,38.0,0.0,0.0,0.0,0.0,0.0,0.0
421010061001,22.0,0.0,21.0,21.0,0.0,0.0,54.0
421010022002,18.0,22.0,0.0,0.0,0.0,0.0,22.0
421010022003,62.0,20.0,0.0,0.0,0.0,0.0,59.0
421010022001,40.0,0.0,8.0,20.0,0.0,0.0,0.0
421010023001,0.0,24.0,0.0,18.0,0.0,0.0,0.0
421010023002,0.0,0.0,0.0,28.0,0.0,0.0,56.0
421010041012,15.0,0.0,0.0,0.0,0.0,0.0,0.0
421010041011,54.0,0.0,0.0,0.0,10.0,0.0,81.0
421010041013,17.0,30.0,0.0,54.0,17.0,0.0,0.0
421010041014,20.0,0.0,0.0,36.0,0.0,0.0,39.0
421010042024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010042022,0.0,0.0,0.0,26.0,0.0,0.0,25.0
421010042023,0.0,29.0,27.0,0.0,0.0,0.0,0.0
421010042021,0.0,0.0,0.0,50.0,0.0,0.0,27.0
421010055003,0.0,41.0,0.0,0.0,0.0,0.0,16.0
421010069002,0.0,0.0,0.0,0.0,0.0,0.0,23.0
421010055002,0.0,0.0,40.0,0.0,0.0,0.0,59.0
421010055001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010069001,12.0,0.0,0.0,0.0,0.0,0.0,0.0
421010349004,50.0,0.0,0.0,0.0,0.0,0.0,0.0
421010349002,0.0,0.0,13.0,0.0,0.0,0.0,29.0
421010349001,0.0,0.0,28.0,0.0,0.0,0.0,0.0
421010269002,13.0,0.0,13.0,12.0,0.0,0.0,21.0
421010269001,0.0,13.0,0.0,0.0,0.0,0.0,18.0
421010292003,0.0,0.0,0.0,0.0,0.0,0.0,11.0
421010292001,0.0,11.0,0.0,28.0,0.0,0.0,110.0
421010292002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010313004,0.0,0.0,0.0,0.0,0.0,0.0,25.0
421010313001,24.0,0.0,25.0,0.0,0.0,0.0,0.0
421010313002,25.0,0.0,0.0,0.0,0.0,0.0,0.0
421010313005,0.0,0.0,0.0,0.0,0.0,0.0,41.0
421010313003,24.0,0.0,0.0,0.0,0.0,0.0,27.0
421010313006,51.0,0.0,0.0,0.0,0.0,0.0,0.0
421010325002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010325004,0.0,0.0,49.0,49.0,0.0,0.0,49.0
421010325003,101.0,0.0,49.0,0.0,0.0,0.0,0.0
421010325001,0.0,0.0,12.0,0.0,0.0,0.0,0.0
421010014001,32.0,12.0,0.0,34.0,0.0,0.0,0.0
421010014002,36.0,0.0,0.0,0.0,0.0,0.0,35.0
421010301003,0.0,0.0,0.0,0.0,0.0,0.0,73.0
421010301004,15.0,0.0,0.0,0.0,0.0,0.0,0.0
421010137004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010137001,41.0,0.0,0.0,0.0,0.0,0.0,73.0
421010137005,40.0,0.0,0.0,0.0,0.0,0.0,80.0
421010137003,0.0,0.0,0.0,0.0,0.0,0.0,167.0
421010137002,28.0,0.0,0.0,80.0,0.0,0.0,208.0
421010115002,0.0,0.0,0.0,16.0,0.0,0.0,16.0
421010115003,0.0,0.0,0.0,0.0,0.0,0.0,51.0
421010115001,0.0,0.0,0.0,15.0,0.0,0.0,21.0
421010115004,0.0,0.0,0.0,0.0,0.0,0.0,16.0
421010120001,10.0,0.0,10.0,0.0,0.0,0.0,22.0
421010120002,7.0,0.0,0.0,0.0,0.0,0.0,48.0
421010121001,81.0,0.0,0.0,0.0,0.0,0.0,19.0
421010121002,8.0,0.0,0.0,0.0,0.0,0.0,0.0
421010257003,0.0,0.0,8.0,0.0,0.0,0.0,24.0
421010257002,24.0,0.0,0.0,0.0,0.0,0.0,0.0
421010211002,78.0,0.0,0.0,0.0,0.0,0.0,0.0
421010211001,0.0,0.0,0.0,0.0,0.0,0.0,23.0
421010261001,23.0,0.0,24.0,0.0,0.0,0.0,50.0
421010261003,0.0,0.0,0.0,0.0,0.0,0.0,24.0
421010261002,0.0,0.0,0.0,0.0,0.0,0.0,24.0
421010272003,21.0,0.0,0.0,0.0,0.0,0.0,0.0
421010272001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010272002,0.0,0.0,0.0,0.0,0.0,0.0,56.0
421010275001,0.0,0.0,0.0,0.0,0.0,0.0,21.0
421010275003,0.0,0.0,5.0,0.0,0.0,0.0,28.0
421010275002,0.0,0.0,0.0,0.0,0.0,0.0,53.0
421010275004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010280004,0.0,25.0,0.0,0.0,0.0,0.0,93.0
421010280001,19.0,0.0,0.0,0.0,0.0,0.0,0.0
421010280003,0.0,0.0,0.0,0.0,0.0,0.0,48.0
421010280002,56.0,0.0,0.0,0.0,0.0,0.0,0.0
421010294001,0.0,0.0,20.0,0.0,0.0,0.0,19.0
421010166002,30.0,0.0,0.0,0.0,0.0,0.0,0.0
421010166001,29.0,15.0,0.0,0.0,4.0,0.0,9.0
421010173001,15.0,0.0,0.0,0.0,0.0,0.0,40.0
421010173002,51.0,0.0,22.0,0.0,0.0,0.0,176.0
421010175002,0.0,0.0,29.0,28.0,0.0,0.0,28.0
421010175006,0.0,0.0,0.0,0.0,0.0,0.0,89.0
421010175005,0.0,0.0,0.0,0.0,0.0,0.0,80.0
421010175003,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010175004,0.0,0.0,0.0,0.0,0.0,0.0,48.0
421010175001,0.0,0.0,18.0,0.0,0.0,0.0,28.0
421010176021,17.0,0.0,0.0,0.0,0.0,0.0,64.0
421010176022,12.0,0.0,0.0,0.0,0.0,0.0,17.0
421010176023,0.0,0.0,0.0,0.0,0.0,0.0,15.0
421010253004,0.0,0.0,8.0,0.0,0.0,0.0,25.0
421010253002,0.0,12.0,0.0,0.0,0.0,0.0,48.0
421010253003,49.0,0.0,0.0,24.0,0.0,0.0,48.0
421010253005,56.0,0.0,0.0,0.0,0.0,0.0,35.0
421010253001,23.0,25.0,0.0,0.0,0.0,0.0,119.0
421010238005,0.0,0.0,0.0,34.0,0.0,0.0,65.0
421010238002,37.0,0.0,0.0,0.0,0.0,0.0,66.0
421010238001,31.0,0.0,34.0,33.0,0.0,0.0,35.0
421010094004,33.0,0.0,0.0,12.0,0.0,0.0,49.0
421010094003,12.0,0.0,0.0,0.0,0.0,0.0,71.0
421010095003,23.0,0.0,0.0,0.0,0.0,0.0,138.0
421010095002,23.0,0.0,0.0,0.0,0.0,0.0,89.0
421010095004,21.0,0.0,0.0,0.0,0.0,0.0,60.0
421010095001,0.0,0.0,0.0,0.0,0.0,0.0,42.0
421010084004,23.0,0.0,0.0,0.0,0.0,0.0,81.0
421010084006,0.0,0.0,0.0,43.0,0.0,0.0,42.0
421010084001,0.0,0.0,21.0,0.0,0.0,0.0,0.0
421010084002,20.0,0.0,19.0,20.0,0.0,0.0,29.0
421010084005,20.0,0.0,0.0,0.0,0.0,0.0,94.0
421010084003,41.0,0.0,22.0,0.0,0.0,0.0,0.0
421010090001,20.0,0.0,0.0,0.0,0.0,0.0,45.0
421010090003,7.0,0.0,0.0,0.0,0.0,0.0,19.0
421010090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010090004,33.0,0.0,0.0,0.0,0.0,0.0,19.0
421010198002,0.0,0.0,0.0,0.0,0.0,0.0,17.0
421010198004,13.0,0.0,0.0,0.0,0.0,0.0,21.0
421010198003,16.0,0.0,0.0,0.0,0.0,0.0,0.0
421010198005,0.0,0.0,0.0,0.0,0.0,0.0,22.0
421010198001,0.0,0.0,0.0,0.0,0.0,0.0,82.0
421010198006,17.0,15.0,0.0,0.0,0.0,0.0,42.0
421010212001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010212002,24.0,0.0,0.0,0.0,0.0,0.0,26.0
421010213001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010213002,34.0,0.0,0.0,0.0,0.0,0.0,0.0
421010213004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010213005,30.0,0.0,28.0,0.0,0.0,0.0,0.0
421010213003,0.0,0.0,0.0,0.0,0.0,0.0,79.0
421010217003,50.0,0.0,0.0,0.0,0.0,0.0,0.0
421010217004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010217002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010217001,0.0,0.0,53.0,0.0,0.0,0.0,11.0
421010031001,0.0,0.0,0.0,37.0,25.0,0.0,62.0
421010031002,0.0,0.0,0.0,21.0,0.0,0.0,41.0
421010031004,0.0,0.0,0.0,0.0,0.0,0.0,42.0
421010031005,21.0,0.0,0.0,28.0,0.0,0.0,64.0
421010031003,0.0,0.0,0.0,0.0,0.0,0.0,44.0
421010032001,40.0,0.0,20.0,0.0,0.0,0.0,83.0
421010032004,18.0,0.0,19.0,0.0,0.0,0.0,114.0
421010032006,23.0,22.0,7.0,0.0,0.0,0.0,84.0
421010032003,0.0,0.0,11.0,0.0,0.0,0.0,86.0
421010032005,0.0,0.0,0.0,23.0,0.0,0.0,106.0
421010032002,0.0,21.0,0.0,26.0,0.0,0.0,96.0
421010040013,0.0,0.0,0.0,0.0,16.0,0.0,27.0
421010040011,0.0,0.0,0.0,18.0,0.0,0.0,57.0
421010040012,29.0,0.0,0.0,0.0,0.0,0.0,18.0
421010040014,0.0,0.0,0.0,0.0,0.0,0.0,24.0
421010062003,0.0,0.0,0.0,0.0,0.0,0.0,16.0
421010062002,16.0,0.0,0.0,0.0,0.0,0.0,0.0
421010072006,65.0,0.0,0.0,11.0,0.0,0.0,40.0
421010062004,51.0,0.0,0.0,0.0,0.0,0.0,0.0
421010062001,0.0,16.0,0.0,0.0,0.0,0.0,24.0
421010072001,30.0,0.0,0.0,0.0,0.0,0.0,36.0
421010072002,0.0,0.0,32.0,0.0,0.0,0.0,39.0
421010072003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010072005,26.0,0.0,0.0,0.0,0.0,0.0,0.0
421010072004,20.0,0.0,0.0,0.0,0.0,0.0,12.0
421010363012,0.0,0.0,27.0,0.0,0.0,0.0,0.0
421010363011,0.0,0.0,0.0,0.0,0.0,0.0,48.0
421010353022,0.0,0.0,0.0,0.0,0.0,0.0,35.0
421010353021,27.0,0.0,0.0,0.0,0.0,0.0,0.0
421010355003,51.0,0.0,0.0,0.0,47.0,0.0,35.0
421010355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010355002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010362031,50.0,27.0,0.0,0.0,0.0,0.0,0.0
421010294003,36.0,0.0,0.0,0.0,0.0,0.0,102.0
421010294002,37.0,19.0,0.0,0.0,20.0,0.0,50.0
421010300007,79.0,0.0,34.0,0.0,38.0,0.0,78.0
421010300003,0.0,0.0,0.0,0.0,0.0,0.0,74.0
421010300004,0.0,0.0,0.0,0.0,28.0,0.0,28.0
421010300006,0.0,0.0,0.0,0.0,0.0,0.0,99.0
421010300005,0.0,0.0,0.0,0.0,0.0,0.0,80.0
421010300002,0.0,0.0,32.0,0.0,37.0,0.0,53.0
421010300001,0.0,0.0,25.0,0.0,0.0,0.0,21.0
